t,separation_m
31.554,4.6142
31.560,4.6232
31.574,4.6232
31.580,4.6322
31.593,4.6322
31.600,4.6413
31.613,4.6413
31.622,4.6503
31.634,4.6503
31.641,4.6593
31.654,4.6593
31.661,4.6684
31.673,4.6684
31.680,4.6775
31.693,4.6775
31.700,4.6866
31.714,4.6866
31.720,4.6957
31.733,4.6957
31.741,4.7048
31.753,4.7048
31.762,4.7139
31.782,4.7139
31.783,4.7231
31.794,4.7231
31.800,4.7322
31.813,4.7322
31.821,4.7414
31.834,4.7414
31.840,4.7506
31.853,4.7506
31.860,4.7598
31.874,4.7598
31.881,4.7690
31.894,4.7690
31.900,4.7782
31.912,4.7782
31.949,4.7874
31.949,4.7874
31.950,4.7967
31.953,4.7967
31.960,4.8060
31.973,4.8060
31.981,4.8152
31.994,4.8152
32.000,4.8245
32.012,4.8245
32.020,4.8338
32.035,4.8337
32.041,4.8430
32.053,4.8429
32.061,4.8522
32.073,4.8521
32.082,4.8614
32.093,4.8612
32.100,4.8705
32.113,4.8703
32.119,4.8796
32.133,4.8793
32.140,4.8887
32.155,4.8883
32.160,4.8977
32.174,4.8973
32.181,4.9067
32.198,4.9062
32.202,4.9156
32.214,4.9151
32.220,4.9245
32.234,4.9240
32.242,4.9334
32.253,4.9329
32.259,4.9423
32.274,4.9418
32.280,4.9512
32.293,4.9507
32.301,4.9602
32.314,4.9596
32.321,4.9691
32.333,4.9686
32.339,4.9781
32.378,4.9776
32.380,4.9871
32.380,4.9867
32.381,4.9962
32.394,4.9958
32.401,5.0053
32.413,5.0050
32.420,5.0146
32.433,5.0143
32.441,5.0239
32.453,5.0238
32.460,5.0333
32.475,5.0333
32.480,5.0429
32.493,5.0431
32.501,5.0527
32.514,5.0530
32.520,5.0626
32.533,5.0631
32.542,5.0727
32.553,5.0734
32.561,5.0830
32.573,5.0839
32.581,5.0936
32.595,5.0947
32.600,5.1044
32.628,5.1057
32.628,5.1154
32.633,5.1170
32.640,5.1267
32.654,5.1285
32.661,5.1383
32.673,5.1404
32.680,5.1501
32.693,5.1525
32.702,5.1622
32.713,5.1649
32.719,5.1747
32.734,5.1776
32.740,5.1874
32.753,5.1907
32.760,5.2005
32.774,5.2040
32.781,5.2139
32.793,5.2177
32.800,5.2275
32.863,5.2316
32.863,5.2414
32.864,5.2458
32.864,5.2556
32.864,5.2602
32.865,5.2701
32.873,5.2749
32.880,5.2848
32.893,5.2897
32.900,5.2996
32.913,5.3047
32.920,5.3145
32.933,5.3198
32.941,5.3295
32.952,5.3349
32.960,5.3443
32.974,5.3499
32.979,5.3591
32.991,5.3648
33.001,5.3737
33.014,5.3795
33.021,5.3881
33.033,5.3940
33.041,5.4024
33.053,5.4084
33.061,5.4165
33.074,5.4225
33.081,5.4304
33.100,5.4365
33.100,5.4441
33.114,5.4503
33.120,5.4577
33.134,5.4638
33.140,5.4709
33.154,5.4771
33.160,5.4840
33.174,5.4901
33.180,5.4967
33.193,5.5028
33.200,5.5091
33.215,5.5153
33.220,5.5214
33.234,5.5274
33.240,5.5331
33.252,5.5392
33.261,5.5447
33.307,5.5506
33.308,5.5563
33.308,5.5620
33.309,5.5678
33.313,5.5735
33.320,5.5794
33.334,5.5848
33.341,5.5908
33.353,5.5962
33.360,5.6024
33.374,5.6075
33.380,5.6138
33.392,5.6187
33.400,5.6251
33.415,5.6297
33.420,5.6362
33.433,5.6405
33.440,5.6472
33.453,5.6514
33.460,5.6582
33.473,5.6623
33.480,5.6692
33.493,5.6730
33.500,5.6799
33.520,5.6835
33.522,5.6906
33.534,5.6939
33.541,5.7011
33.554,5.7041
33.560,5.7114
33.574,5.7142
33.580,5.7216
33.595,5.7241
33.601,5.7316
33.614,5.7339
33.620,5.7414
33.633,5.7434
33.640,5.7508
33.654,5.7526
33.660,5.7597
33.673,5.7613
33.681,5.7681
33.717,5.7695
33.717,5.7760
33.719,5.7774
33.721,5.7836
33.734,5.7846
33.739,5.7906
33.753,5.7915
33.760,5.7971
33.773,5.7979
33.780,5.8033
33.793,5.8040
33.800,5.8091
33.814,5.8097
33.821,5.8145
33.833,5.8149
33.840,5.8194
33.853,5.8198
33.861,5.8241
33.874,5.8243
33.880,5.8282
33.893,5.8283
33.899,5.8320
33.914,5.8321
33.920,5.8357
33.933,5.8357
33.946,5.8394
33.954,5.8394
33.962,5.8432
33.973,5.8432
33.980,5.8471
33.993,5.8471
34.000,5.8511
34.014,5.8511
34.021,5.8552
34.034,5.8552
34.040,5.8594
34.054,5.8594
34.060,5.8638
34.073,5.8638
34.080,5.8682
34.094,5.8683
34.101,5.8728
34.112,5.8729
34.121,5.8775
34.133,5.8777
34.168,5.8823
34.169,5.8825
34.169,5.8871
34.174,5.8873
34.180,5.8916
34.193,5.8918
34.200,5.8958
34.214,5.8961
34.221,5.8999
34.234,5.9003
34.238,5.9038
34.254,5.9042
34.261,5.9074
34.274,5.9078
34.281,5.9108
34.295,5.9113
34.300,5.9140
34.314,5.9145
34.320,5.9170
34.334,5.9174
34.340,5.9196
34.352,5.9201
34.360,5.9220
34.374,5.9225
34.390,5.9242
34.393,5.9245
34.401,5.9260
34.413,5.9263
34.420,5.9276
34.434,5.9277
34.441,5.9288
34.454,5.9289
34.460,5.9296
34.473,5.9297
34.480,5.9302
34.493,5.9302
34.500,5.9305
34.514,5.9303
34.520,5.9304
34.534,5.9302
34.540,5.9302
34.553,5.9298
34.561,5.9298
34.574,5.9292
34.607,5.9292
34.608,5.9284
34.608,5.9284
34.613,5.9273
