t,separation_m
37.573,4.6911
37.583,4.6819
37.592,4.6819
37.602,4.6728
37.614,4.6728
37.623,4.6636
37.634,4.6636
37.643,4.6544
37.655,4.6544
37.664,4.6453
37.671,4.6453
37.684,4.6361
37.692,4.6361
37.703,4.6270
37.712,4.6270
37.723,4.6179
37.732,4.6179
37.743,4.6088
37.752,4.6088
37.765,4.5997
37.772,4.5997
37.783,4.5907
37.792,4.5907
37.803,4.5816
37.812,4.5816
37.822,4.5726
37.833,4.5726
37.843,4.5635
37.852,4.5635
37.863,4.5545
37.872,4.5545
37.883,4.5455
37.892,4.5455
37.903,4.5365
37.912,4.5365
37.924,4.5276
37.933,4.5276
37.943,4.5186
37.952,4.5186
37.965,4.5096
37.972,4.5096
37.984,4.5007
37.992,4.5007
38.005,4.4918
38.021,4.4918
38.023,4.4829
38.032,4.4829
38.044,4.4740
38.053,4.4740
38.064,4.4651
38.073,4.4651
38.084,4.4563
38.093,4.4563
38.103,4.4474
38.112,4.4474
38.123,4.4386
38.133,4.4386
38.143,4.4298
38.155,4.4298
38.164,4.4210
38.173,4.4210
38.183,4.4122
38.193,4.4122
38.204,4.4034
38.212,4.4034
38.224,4.3946
38.231,4.3946
38.243,4.3859
38.253,4.3859
38.263,4.3772
38.272,4.3772
38.283,4.3685
38.293,4.3685
38.304,4.3598
38.312,4.3598
38.323,4.3511
38.336,4.3511
38.343,4.3424
38.352,4.3424
38.363,4.3338
38.372,4.3338
38.383,4.3251
38.392,4.3251
38.404,4.3165
38.413,4.3165
38.423,4.3079
38.432,4.3079
38.443,4.2993
38.451,4.2993
38.463,4.2908
38.472,4.2908
38.482,4.2822
38.492,4.2822
38.504,4.2737
38.513,4.2737
38.523,4.2652
38.532,4.2652
38.544,4.2567
38.552,4.2567
38.562,4.2482
38.572,4.2482
38.584,4.2397
38.592,4.2397
38.603,4.2313
38.615,4.2313
38.623,4.2229
38.631,4.2229
38.644,4.2145
38.652,4.2145
38.664,4.2061
38.672,4.2061
38.683,4.1977
38.692,4.1977
38.704,4.1893
38.712,4.1893
38.723,4.1810
38.731,4.1810
38.744,4.1727
38.753,4.1727
38.763,4.1644
38.772,4.1644
38.783,4.1561
38.792,4.1561
38.803,4.1478
38.814,4.1478
38.823,4.1395
38.833,4.1395
38.844,4.1313
38.854,4.1313
38.864,4.1231
38.873,4.1231
38.885,4.1149
38.892,4.1149
38.903,4.1067
38.912,4.1067
38.924,4.0986
38.932,4.0986
38.944,4.0904
38.952,4.0904
38.964,4.0823
38.972,4.0823
38.984,4.0742
38.990,4.0742
39.003,4.0662
39.012,4.0662
39.023,4.0581
39.031,4.0581
39.043,4.0501
39.053,4.0501
39.066,4.0420
39.072,4.0420
