t,separation_m
45.806,3.4207
45.825,3.4106
45.826,3.4106
45.846,3.4002
45.847,3.4002
45.865,3.3895
45.866,3.3895
45.886,3.3785
45.887,3.3786
45.905,3.3673
45.908,3.3673
45.925,3.3559
45.928,3.3559
45.945,3.3441
45.947,3.3441
45.965,3.3321
45.966,3.3321
45.986,3.3199
45.986,3.3199
46.006,3.3073
46.006,3.3074
46.026,3.2946
46.026,3.2946
46.046,3.2816
46.046,3.2816
46.066,3.2684
46.068,3.2684
46.085,3.2549
46.086,3.2549
46.106,3.2412
46.107,3.2413
46.125,3.2273
46.127,3.2273
46.157,3.2132
46.158,3.2132
46.165,3.1988
46.167,3.1988
46.186,3.1841
46.187,3.1842
46.208,3.1693
46.210,3.1693
46.226,3.1544
46.227,3.1544
46.246,3.1396
46.246,3.1396
46.265,3.1248
46.266,3.1248
46.286,3.1101
46.286,3.1101
46.306,3.0955
46.307,3.0955
46.326,3.0810
46.326,3.0810
46.345,3.0665
46.346,3.0665
46.365,3.0521
46.366,3.0521
46.385,3.0377
46.386,3.0377
46.405,3.0234
46.406,3.0234
46.425,3.0092
46.428,3.0092
46.446,2.9951
46.446,2.9951
46.465,2.9810
46.467,2.9810
46.486,2.9670
46.486,2.9670
46.505,2.9530
46.506,2.9530
46.524,2.9392
46.527,2.9392
46.545,2.9253
46.547,2.9253
46.565,2.9116
46.566,2.9116
46.585,2.8979
46.587,2.8979
46.605,2.8843
46.607,2.8843
46.626,2.8707
46.627,2.8707
46.645,2.8573
46.647,2.8573
46.665,2.8439
46.667,2.8439
46.685,2.8305
46.686,2.8305
46.706,2.8173
46.707,2.8173
46.725,2.8041
46.727,2.8041
46.745,2.7910
46.746,2.7910
46.765,2.7780
46.767,2.7780
46.786,2.7651
46.786,2.7651
46.805,2.7522
46.806,2.7522
46.826,2.7394
46.826,2.7394
46.846,2.7267
46.846,2.7267
46.865,2.7141
46.867,2.7141
46.885,2.7016
46.887,2.7016
46.905,2.6892
46.906,2.6892
46.925,2.6768
46.927,2.6768
46.945,2.6645
46.947,2.6645
46.965,2.6524
46.966,2.6524
46.995,2.6403
46.995,2.6403
47.005,2.6283
47.007,2.6283
47.034,2.6164
47.035,2.6164
47.045,2.6046
47.047,2.6046
47.065,2.5929
47.066,2.5929
47.085,2.5813
47.088,2.5813
47.106,2.5697
47.107,2.5697
47.125,2.5583
47.126,2.5583
47.145,2.5470
47.146,2.5470
47.166,2.5358
47.167,2.5358
47.186,2.5247
47.186,2.5247
47.205,2.5137
47.207,2.5137
47.225,2.5029
47.227,2.5029
47.245,2.4921
47.247,2.4921
47.266,2.4814
47.266,2.4814
47.285,2.4709
47.287,2.4709
47.305,2.4605
47.307,2.4605
47.325,2.4501
47.327,2.4501
47.345,2.4399
47.346,2.4399
47.365,2.4299
47.366,2.4299
47.385,2.4199
47.387,2.4199
47.405,2.4101
47.406,2.4101
47.425,2.4003
47.426,2.4003
47.446,2.3907
47.447,2.3907
47.465,2.3813
47.467,2.3813
47.485,2.3720
47.487,2.3720
47.506,2.3628
47.507,2.3628
47.526,2.3537
47.526,2.3537
47.545,2.3447
47.546,2.3447
47.565,2.3359
47.567,2.3359
47.585,2.3273
47.586,2.3273
47.604,2.3188
47.606,2.3188
47.625,2.3104
47.627,2.3104
47.645,2.3021
47.646,2.3021
47.665,2.2940
47.666,2.2940
47.686,2.2861
47.686,2.2861
47.705,2.2783
47.706,2.2783
47.725,2.2707
47.726,2.2707
47.746,2.2636
47.746,2.2636
47.765,2.2568
47.767,2.2568
47.785,2.2503
47.787,2.2503
47.807,2.2441
47.807,2.2441
47.825,2.2383
47.827,2.2383
47.858,2.2327
47.859,2.2327
47.865,2.2274
47.866,2.2274
47.885,2.2224
47.886,2.2224
47.905,2.2177
47.906,2.2177
47.927,2.2132
47.927,2.2132
47.945,2.2090
47.948,2.2090
47.965,2.2050
47.966,2.2050
47.986,2.2013
47.987,2.2012
48.005,2.1977
48.007,2.1977
48.025,2.1944
48.026,2.1943
48.045,2.1913
48.046,2.1911
48.065,2.1883
48.066,2.1882
48.086,2.1855
48.087,2.1854
48.105,2.1829
48.106,2.1827
48.125,2.1804
48.127,2.1802
48.146,2.1781
48.146,2.1779
48.165,2.1760
48.166,2.1757
48.185,2.1740
48.187,2.1737
48.206,2.1721
48.206,2.1718
48.227,2.1715
48.227,2.1701
48.245,2.1688
48.246,2.1685
48.266,2.1674
48.266,2.1670
48.286,2.1660
48.287,2.1657
48.305,2.1648
48.306,2.1645
48.325,2.1638
48.327,2.1634
48.345,2.1628
48.346,2.1625
48.366,2.1621
48.366,2.1617
48.385,2.1614
48.386,2.1611
48.406,2.1610
48.407,2.1606
48.426,2.1606
48.428,2.1603
48.445,2.1603
48.446,2.1599
48.466,2.1599
48.467,2.1596
48.486,2.1596
48.487,2.1592
48.505,2.1592
48.507,2.1589
48.525,2.1589
48.526,2.1585
48.545,2.1585
48.546,2.1581
48.566,2.1581
48.567,2.1576
48.585,2.1576
48.588,2.1571
48.606,2.1571
48.608,2.1566
48.631,2.1566
48.632,2.1560
48.645,2.1560
48.646,2.1553
48.685,2.1553
48.685,2.1546
48.685,2.1546
48.687,2.1538
48.707,2.1530
48.707,2.1530
48.725,2.1530
48.727,2.1521
48.745,2.1521
48.746,2.1511
48.765,2.1511
48.767,2.1501
48.785,2.1501
48.787,2.1490
48.804,2.1490
48.806,2.1477
48.828,2.1477
48.829,2.1465
48.845,2.1465
48.846,2.1451
48.866,2.1451
48.867,2.1437
48.885,2.1437
48.886,2.1422
48.905,2.1422
48.906,2.1406
48.926,2.1406
48.927,2.1389
48.945,2.1389
48.946,2.1372
48.965,2.1372
48.966,2.1354
48.986,2.1354
48.987,2.1335
49.005,2.1335
49.006,2.1316
49.025,2.1316
49.027,2.1297
49.046,2.1297
49.046,2.1277
49.066,2.1277
49.066,2.1256
49.085,2.1256
49.086,2.1235
49.105,2.1235
49.106,2.1214
49.126,2.1214
49.127,2.1192
49.145,2.1192
49.147,2.1170
49.165,2.1170
49.168,2.1148
49.185,2.1148
49.186,2.1126
49.206,2.1126
49.207,2.1103
49.225,2.1103
49.227,2.1081
49.246,2.1081
49.247,2.1058
49.266,2.1058
49.269,2.1035
49.285,2.1035
49.287,2.1012
49.306,2.1012
49.306,2.0989
49.325,2.0989
49.326,2.0966
49.345,2.0966
49.347,2.0944
49.365,2.0944
49.366,2.0921
49.385,2.0921
49.387,2.0898
49.406,2.0898
49.406,2.0876
49.425,2.0876
49.426,2.0853
49.446,2.0853
49.447,2.0831
49.474,2.0831
49.475,2.0809
49.487,2.0809
49.487,2.0787
49.505,2.0787
49.506,2.0765
49.537,2.0765
49.539,2.0744
49.546,2.0744
49.546,2.0723
49.565,2.0723
49.566,2.0702
49.585,2.0702
49.587,2.0682
49.605,2.0682
49.608,2.0662
49.625,2.0662
49.627,2.0642
49.646,2.0642
49.649,2.0623
49.665,2.0623
49.666,2.0604
49.685,2.0604
49.686,2.0586
49.704,2.0586
49.706,2.0568
49.726,2.0568
49.726,2.0550
49.745,2.0550
49.746,2.0534
49.765,2.0534
49.767,2.0517
49.785,2.0517
49.786,2.0502
49.806,2.0502
49.807,2.0486
49.825,2.0486
49.826,2.0472
49.845,2.0472
49.847,2.0458
49.865,2.0458
49.866,2.0444
49.885,2.0444
49.886,2.0431
49.905,2.0431
49.906,2.0418
49.925,2.0418
49.927,2.0406
49.945,2.0406
49.946,2.0395
49.965,2.0395
49.967,2.0384
49.985,2.0384
49.986,2.0373
50.006,2.0373
50.006,2.0363
50.025,2.0363
50.027,2.0354
50.045,2.0354
50.046,2.0345
50.065,2.0345
50.067,2.0336
50.085,2.0336
50.086,2.0328
50.105,2.0328
50.105,2.0320
50.126,2.0320
50.127,2.0313
50.146,2.0313
50.147,2.0307
50.166,2.0307
50.166,2.0300
50.185,2.0300
50.188,2.0294
50.206,2.0294
50.207,2.0289
50.226,2.0289
50.226,2.0284
50.246,2.0284
50.247,2.0279
50.266,2.0279
50.266,2.0274
50.285,2.0274
50.287,2.0270
50.306,2.0270
50.306,2.0266
50.325,2.0266
50.326,2.0262
50.345,2.0262
50.348,2.0258
50.375,2.0258
50.375,2.0255
50.385,2.0255
50.387,2.0252
50.406,2.0252
50.406,2.0249
50.426,2.0249
50.428,2.0247
50.446,2.0247
50.446,2.0244
50.466,2.0244
50.467,2.0242
50.486,2.0242
50.486,2.0239
50.505,2.0239
50.506,2.0237
50.525,2.0237
50.527,2.0235
50.545,2.0235
50.547,2.0234
50.565,2.0234
50.567,2.0232
50.586,2.0232
50.586,2.0230
50.606,2.0230
50.607,2.0229
50.624,2.0229
50.628,2.0228
50.645,2.0228
50.646,2.0227
50.665,2.0227
50.667,2.0225
50.686,2.0225
50.686,2.0224
50.706,2.0224
50.707,2.0223
50.727,2.0223
50.727,2.0222
50.746,2.0222
50.746,2.0222
50.765,2.0222
50.767,2.0221
50.785,2.0221
50.787,2.0220
50.805,2.0220
50.806,2.0220
50.825,2.0220
50.826,2.0219
50.846,2.0219
50.846,2.0219
50.866,2.0219
50.866,2.0219
50.886,2.0219
50.886,2.0218
50.905,2.0218
50.907,2.0218
50.927,2.0218
50.928,2.0218
50.945,2.0218
50.946,2.0218
50.966,2.0218
50.966,2.0218
50.986,2.0218
50.987,2.0217
51.006,2.0217
51.006,2.0217
51.025,2.0217
51.027,2.0217
51.045,2.0217
51.046,2.0217
51.065,2.0217
51.067,2.0217
51.085,2.0217
51.086,2.0217
51.105,2.0217
51.107,2.0217
51.125,2.0217
51.127,2.0217
51.146,2.0217
51.146,2.0217
51.165,2.0217
51.166,2.0217
51.186,2.0217
51.187,2.0217
51.205,2.0217
51.207,2.0217
51.225,2.0217
51.226,2.0217
51.245,2.0217
51.246,2.0217
51.265,2.0217
51.267,2.0218
51.285,2.0218
51.287,2.0218
51.307,2.0218
51.307,2.0218
51.325,2.0218
51.327,2.0218
51.346,2.0218
51.346,2.0218
51.365,2.0218
51.366,2.0217
51.385,2.0217
51.386,2.0217
51.406,2.0217
51.406,2.0217
51.425,2.0217
51.427,2.0217
51.445,2.0217
51.446,2.0217
51.465,2.0217
51.466,2.0216
51.486,2.0216
51.486,2.0215
51.506,2.0215
51.507,2.0215
51.526,2.0215
51.526,2.0213
51.545,2.0213
51.546,2.0212
51.565,2.0212
51.567,2.0211
51.585,2.0211
51.587,2.0209
51.606,2.0209
51.606,2.0207
51.625,2.0207
51.627,2.0204
51.645,2.0204
51.646,2.0202
51.665,2.0202
51.667,2.0198
51.686,2.0198
51.687,2.0195
51.705,2.0195
51.707,2.0191
51.726,2.0191
51.727,2.0186
51.746,2.0186
51.747,2.0181
51.765,2.0181
51.767,2.0175
51.785,2.0175
51.786,2.0168
51.805,2.0168
51.806,2.0161
51.825,2.0161
51.826,2.0153
51.846,2.0153
51.846,2.0145
51.866,2.0145
51.867,2.0136
51.886,2.0136
51.886,2.0126
51.906,2.0126
51.907,2.0115
51.926,2.0115
51.927,2.0104
51.946,2.0104
51.948,2.0093
51.965,2.0093
51.966,2.0081
51.986,2.0081
51.986,2.0068
52.006,2.0068
52.007,2.0055
52.025,2.0055
52.026,2.0041
52.045,2.0041
52.046,2.0027
52.066,2.0027
52.067,2.0013
52.085,2.0013
52.086,1.9998
52.105,1.9998
52.107,1.9982
52.125,1.9982
52.127,1.9966
52.145,1.9966
52.147,1.9950
52.165,1.9950
52.167,1.9933
52.185,1.9933
52.186,1.9916
52.206,1.9916
52.206,1.9898
52.227,1.9898
52.227,1.9880
52.246,1.9880
52.246,1.9862
52.265,1.9862
52.267,1.9843
52.285,1.9843
52.286,1.9824
52.305,1.9804
52.305,1.9804
52.325,1.9804
52.326,1.9785
52.345,1.9785
52.347,1.9764
52.366,1.9764
52.368,1.9744
52.386,1.9744
52.386,1.9723
52.406,1.9723
52.406,1.9702
52.425,1.9702
52.426,1.9680
52.445,1.9680
52.446,1.9658
52.465,1.9658
52.467,1.9637
52.485,1.9637
52.487,1.9614
52.505,1.9614
52.506,1.9592
52.525,1.9592
52.527,1.9569
52.545,1.9569
52.547,1.9546
52.565,1.9546
52.566,1.9523
52.585,1.9523
52.586,1.9499
52.606,1.9499
52.606,1.9475
52.625,1.9475
52.627,1.9450
52.645,1.9450
52.646,1.9426
52.665,1.9426
52.666,1.9401
52.685,1.9401
52.687,1.9376
52.705,1.9376
52.706,1.9351
52.727,1.9351
52.728,1.9326
52.745,1.9326
52.747,1.9300
52.765,1.9300
52.767,1.9274
52.785,1.9274
52.786,1.9248
52.805,1.9248
52.807,1.9222
52.825,1.9222
52.826,1.9197
52.846,1.9197
52.846,1.9171
52.865,1.9171
52.866,1.9145
52.893,1.9145
52.893,1.9120
52.905,1.9120
52.907,1.9095
52.925,1.9095
52.927,1.9070
52.945,1.9070
52.946,1.9045
52.965,1.9045
52.966,1.9020
52.985,1.9020
52.986,1.8996
53.005,1.8996
53.007,1.8971
53.025,1.8971
53.026,1.8947
53.046,1.8947
53.046,1.8923
53.065,1.8923
53.067,1.8899
53.085,1.8899
53.087,1.8876
53.106,1.8876
53.107,1.8852
53.126,1.8852
53.126,1.8830
53.145,1.8830
53.146,1.8807
53.165,1.8807
53.166,1.8785
53.186,1.8785
53.186,1.8763
53.206,1.8763
53.209,1.8741
53.226,1.8741
53.227,1.8720
53.245,1.8720
53.246,1.8699
53.266,1.8699
53.267,1.8678
53.285,1.8678
53.286,1.8658
53.306,1.8658
53.306,1.8640
53.326,1.8640
53.327,1.8622
53.346,1.8622
53.347,1.8605
53.365,1.8605
53.366,1.8591
53.385,1.8591
53.387,1.8577
53.405,1.8577
53.407,1.8563
53.426,1.8563
53.426,1.8550
53.445,1.8550
53.446,1.8538
53.465,1.8538
53.466,1.8527
53.485,1.8527
53.486,1.8516
53.505,1.8516
53.507,1.8506
53.525,1.8506
53.526,1.8498
53.546,1.8498
53.546,1.8489
53.565,1.8489
53.566,1.8482
53.585,1.8482
53.586,1.8475
53.606,1.8475
53.607,1.8468
53.625,1.8468
53.626,1.8463
53.645,1.8463
53.648,1.8457
53.665,1.8457
53.666,1.8452
53.686,1.8452
53.687,1.8448
53.705,1.8448
53.706,1.8444
53.732,1.8444
53.732,1.8441
53.746,1.8441
53.747,1.8438
53.765,1.8438
53.766,1.8435
53.786,1.8435
53.787,1.8431
53.808,1.8431
53.808,1.8427
53.825,1.8427
53.827,1.8422
53.845,1.8422
53.846,1.8418
53.866,1.8418
53.867,1.8413
53.885,1.8413
53.886,1.8408
53.905,1.8408
53.907,1.8403
53.925,1.8403
53.926,1.8397
53.945,1.8397
53.946,1.8391
53.965,1.8391
53.966,1.8384
53.986,1.8384
53.987,1.8377
54.005,1.8377
54.006,1.8370
54.025,1.8370
54.027,1.8361
54.045,1.8361
54.047,1.8352
54.066,1.8352
54.067,1.8343
54.086,1.8343
54.087,1.8332
54.105,1.8332
54.107,1.8319
54.125,1.8319
54.126,1.8305
54.145,1.8305
54.146,1.8290
54.166,1.8290
54.166,1.8272
54.185,1.8272
54.186,1.8253
54.206,1.8253
54.207,1.8233
54.225,1.8233
54.227,1.8210
54.245,1.8210
54.246,1.8186
54.266,1.8186
54.268,1.8160
54.286,1.8160
54.286,1.8133
54.305,1.8133
54.306,1.8104
54.326,1.8104
54.326,1.8073
54.346,1.8073
54.347,1.8040
54.365,1.8040
54.367,1.8006
54.386,1.8006
54.388,1.7970
54.405,1.7970
54.407,1.7932
54.426,1.7932
54.426,1.7892
54.446,1.7892
54.446,1.7851
54.466,1.7851
54.466,1.7808
54.485,1.7808
54.486,1.7763
54.506,1.7763
54.506,1.7717
54.526,1.7717
54.527,1.7669
54.560,1.7669
54.560,1.7619
54.565,1.7619
54.566,1.7567
54.585,1.7567
54.587,1.7514
54.606,1.7514
54.606,1.7459
54.625,1.7459
54.626,1.7402
54.645,1.7402
54.647,1.7344
54.666,1.7344
54.666,1.7284
54.685,1.7284
54.686,1.7222
54.705,1.7222
54.707,1.7159
54.725,1.7159
54.726,1.7094
54.745,1.7094
54.747,1.7027
54.766,1.6959
54.766,1.6959
54.785,1.6959
54.787,1.6889
54.805,1.6889
54.807,1.6817
54.826,1.6817
54.826,1.6743
54.845,1.6743
54.846,1.6668
54.865,1.6668
54.866,1.6591
54.886,1.6591
54.886,1.6513
54.906,1.6433
54.906,1.6433
54.926,1.6433
54.926,1.6351
54.946,1.6351
54.946,1.6268
54.965,1.6268
54.967,1.6183
54.986,1.6183
54.987,1.6096
55.005,1.6096
55.006,1.6008
55.026,1.5918
55.027,1.5918
55.046,1.5918
55.046,1.5827
55.066,1.5827
55.067,1.5734
55.085,1.5734
55.086,1.5639
55.105,1.5639
55.106,1.5543
55.125,1.5543
55.127,1.5446
55.145,1.5446
55.145,1.5346
55.165,1.5346
55.166,1.5245
55.185,1.5245
55.187,1.5143
55.206,1.5143
55.206,1.5039
55.225,1.5039
55.227,1.4933
55.246,1.4933
55.247,1.4826
55.265,1.4826
55.267,1.4718
55.287,1.4718
55.287,1.4608
55.305,1.4608
55.307,1.4497
55.325,1.4497
55.327,1.4385
55.353,1.4385
55.354,1.4272
55.366,1.4272
55.367,1.4158
55.385,1.4158
55.387,1.4044
55.406,1.4044
55.406,1.3930
55.426,1.3930
55.427,1.3816
55.445,1.3816
55.446,1.3701
55.464,1.3701
55.466,1.3586
55.485,1.3586
55.486,1.3471
55.505,1.3471
55.506,1.3356
55.526,1.3356
55.526,1.3242
55.545,1.3242
55.546,1.3130
55.566,1.3130
55.566,1.3021
55.587,1.3021
55.588,1.2916
55.606,1.2916
55.607,1.2814
55.626,1.2814
55.626,1.2716
55.646,1.2716
55.647,1.2621
55.666,1.2621
55.666,1.2529
55.685,1.2529
55.686,1.2440
55.705,1.2440
55.706,1.2355
55.725,1.2355
55.727,1.2273
55.745,1.2273
55.746,1.2194
55.766,1.2194
55.768,1.2118
55.785,1.2118
55.786,1.2045
55.806,1.2045
55.806,1.1976
55.826,1.1976
55.827,1.1909
55.847,1.1909
55.847,1.1846
55.865,1.1846
55.866,1.1785
55.886,1.1785
55.886,1.1722
55.905,1.1722
55.906,1.1659
55.925,1.1659
55.926,1.1593
55.945,1.1593
55.946,1.1527
55.966,1.1527
55.966,1.1459
55.986,1.1459
55.986,1.1390
56.006,1.1390
56.006,1.1319
56.025,1.1319
56.026,1.1247
56.045,1.1247
56.046,1.1174
56.065,1.1174
56.066,1.1099
56.087,1.1099
56.089,1.1023
56.105,1.1023
56.106,1.0946
56.126,1.0946
56.127,1.0869
56.145,1.0869
56.146,1.0794
56.165,1.0794
56.166,1.0720
56.191,1.0720
56.204,1.0648
56.206,1.0648
56.206,1.0578
56.225,1.0578
56.227,1.0510
56.246,1.0510
56.246,1.0444
56.265,1.0444
56.266,1.0379
56.285,1.0379
56.286,1.0317
56.305,1.0317
56.306,1.0258
56.325,1.0258
56.327,1.0203
56.345,1.0203
56.346,1.0148
56.365,1.0148
56.366,1.0094
56.386,1.0094
56.386,1.0042
56.406,1.0042
56.407,0.9993
56.425,0.9993
56.427,0.9946
56.446,0.9946
56.446,0.9902
56.465,0.9902
56.466,0.9859
56.485,0.9859
56.486,0.9819
56.506,0.9819
56.507,0.9781
56.525,0.9781
56.526,0.9745
56.546,0.9712
56.547,0.9712
56.565,0.9712
56.567,0.9680
56.586,0.9680
56.587,0.9652
56.606,0.9652
56.607,0.9625
56.625,0.9625
56.626,0.9600
56.646,0.9600
56.647,0.9577
56.665,0.9577
56.667,0.9556
56.685,0.9556
56.687,0.9537
56.705,0.9537
56.706,0.9519
56.725,0.9519
56.725,0.9503
56.745,0.9503
56.746,0.9488
56.765,0.9488
56.765,0.9475
56.785,0.9475
56.787,0.9463
56.805,0.9463
56.807,0.9452
56.825,0.9452
56.827,0.9443
56.845,0.9443
56.846,0.9434
56.865,0.9434
56.865,0.9426
56.885,0.9426
56.887,0.9419
56.906,0.9419
56.906,0.9413
56.926,0.9413
56.926,0.9408
56.945,0.9408
56.946,0.9404
56.965,0.9404
56.966,0.9401
56.986,0.9401
56.987,0.9398
57.006,0.9398
57.007,0.9395
57.028,0.9395
57.029,0.9393
57.047,0.9393
57.047,0.9392
57.064,0.9392
57.065,0.9391
57.085,0.9391
57.086,0.9390
57.105,0.9390
57.106,0.9389
57.125,0.9389
57.126,0.9388
57.145,0.9388
57.148,0.9387
57.165,0.9387
57.166,0.9386
57.186,0.9386
57.187,0.9385
57.205,0.9385
57.206,0.9384
57.225,0.9384
57.226,0.9382
57.245,0.9382
57.247,0.9380
57.265,0.9380
57.266,0.9378
57.288,0.9378
57.288,0.9376
57.306,0.9376
57.306,0.9373
57.324,0.9373
57.326,0.9370
57.345,0.9370
57.346,0.9367
57.365,0.9367
57.366,0.9364
57.385,0.9364
57.386,0.9360
57.405,0.9360
57.406,0.9356
57.425,0.9356
57.427,0.9351
57.445,0.9351
57.446,0.9346
57.466,0.9346
57.467,0.9341
57.486,0.9341
57.487,0.9335
57.505,0.9335
57.506,0.9329
57.528,0.9329
57.528,0.9323
57.545,0.9323
57.547,0.9317
57.566,0.9317
57.566,0.9311
57.586,0.9311
57.586,0.9304
57.605,0.9304
57.606,0.9298
57.625,0.9298
57.627,0.9293
57.645,0.9293
57.646,0.9287
57.666,0.9287
57.666,0.9282
57.686,0.9282
57.686,0.9278
57.705,0.9278
57.707,0.9274
57.725,0.9274
57.726,0.9270
57.745,0.9270
57.746,0.9267
57.767,0.9267
57.768,0.9265
57.784,0.9265
57.787,0.9264
57.805,0.9264
57.806,0.9263
57.825,0.9263
57.826,0.9264
57.861,0.9264
57.870,0.9265
57.871,0.9265
57.871,0.9267
57.885,0.9267
57.886,0.9270
57.906,0.9270
57.906,0.9273
57.926,0.9273
57.927,0.9278
57.945,0.9278
57.946,0.9284
57.965,0.9284
57.966,0.9291
57.985,0.9291
57.986,0.9299
58.007,0.9299
58.008,0.9309
58.025,0.9309
58.026,0.9320
58.046,0.9320
58.046,0.9331
58.067,0.9331
58.067,0.9345
58.085,0.9345
58.086,0.9359
58.105,0.9359
58.106,0.9375
58.125,0.9375
58.127,0.9393
58.145,0.9393
58.146,0.9412
58.166,0.9412
58.166,0.9432
58.185,0.9432
58.186,0.9453
58.205,0.9453
58.207,0.9476
58.225,0.9476
58.227,0.9500
58.245,0.9500
58.246,0.9526
58.267,0.9526
58.268,0.9553
58.285,0.9553
58.287,0.9581
58.305,0.9581
58.308,0.9610
58.325,0.9610
58.327,0.9641
58.346,0.9641
58.346,0.9673
58.365,0.9673
58.366,0.9705
58.385,0.9705
58.387,0.9739
58.407,0.9739
58.407,0.9774
58.426,0.9774
58.426,0.9810
58.445,0.9810
58.446,0.9847
58.465,0.9847
58.466,0.9884
58.485,0.9884
58.486,0.9922
58.506,0.9922
58.506,0.9960
58.525,0.9960
58.528,0.9999
58.546,0.9999
58.547,1.0038
58.566,1.0038
58.567,1.0078
58.585,1.0078
58.587,1.0118
58.606,1.0118
58.608,1.0159
58.625,1.0159
58.627,1.0200
58.645,1.0200
58.647,1.0241
58.666,1.0241
58.667,1.0283
58.702,1.0283
58.711,1.0325
58.712,1.0325
58.712,1.0367
58.726,1.0367
58.727,1.0411
58.745,1.0411
58.747,1.0454
58.765,1.0454
58.766,1.0498
58.785,1.0498
58.786,1.0543
58.805,1.0543
58.806,1.0587
58.825,1.0587
58.826,1.0633
58.845,1.0633
58.846,1.0679
58.865,1.0679
58.866,1.0725
58.885,1.0725
58.887,1.0772
58.904,1.0772
58.907,1.0819
58.925,1.0819
58.926,1.0867
58.946,1.0867
58.946,1.0916
58.966,1.0916
58.967,1.0964
58.986,1.0964
58.987,1.1013
59.005,1.1013
59.007,1.1063
59.026,1.1063
59.027,1.1113
59.046,1.1113
59.047,1.1163
59.066,1.1163
59.066,1.1214
59.085,1.1214
59.087,1.1265
59.106,1.1265
59.107,1.1317
59.125,1.1317
59.126,1.1368
59.146,1.1368
59.147,1.1420
59.165,1.1420
59.166,1.1473
59.186,1.1473
59.187,1.1525
59.205,1.1525
59.206,1.1577
59.226,1.1577
59.227,1.1630
59.245,1.1630
59.247,1.1682
59.265,1.1682
59.267,1.1735
59.285,1.1735
59.286,1.1787
59.305,1.1787
59.307,1.1840
59.325,1.1840
59.326,1.1892
59.346,1.1892
59.347,1.1944
59.366,1.1944
59.366,1.1996
59.385,1.1996
59.386,1.2048
59.405,1.2048
59.407,1.2099
59.424,1.2099
59.426,1.2151
59.445,1.2151
59.446,1.2202
59.465,1.2202
59.466,1.2251
59.486,1.2251
59.487,1.2299
59.505,1.2299
59.506,1.2345
59.530,1.2345
59.543,1.2390
59.545,1.2390
59.547,1.2433
59.565,1.2433
59.567,1.2474
59.585,1.2474
59.586,1.2514
59.606,1.2514
59.607,1.2553
59.625,1.2553
59.627,1.2589
59.646,1.2589
59.646,1.2625
59.665,1.2625
59.666,1.2658
59.686,1.2658
59.686,1.2691
59.705,1.2691
59.706,1.2721
59.725,1.2721
59.726,1.2752
59.745,1.2752
59.746,1.2783
59.765,1.2783
59.766,1.2814
59.786,1.2814
59.787,1.2846
59.806,1.2846
59.807,1.2878
59.825,1.2878
59.827,1.2912
59.845,1.2912
59.846,1.2946
59.865,1.2946
59.867,1.2981
59.885,1.2981
59.887,1.3017
59.905,1.3017
59.906,1.3053
59.926,1.3053
59.927,1.3091
59.945,1.3091
59.946,1.3130
59.965,1.3130
59.966,1.3170
59.985,1.3170
59.986,1.3211
60.006,1.3211
60.006,1.3254
60.026,1.3254
60.026,1.3298
60.046,1.3298
60.046,1.3343
60.066,1.3343
60.066,1.3389
60.085,1.3389
60.087,1.3437
60.105,1.3437
60.106,1.3486
60.125,1.3486
60.126,1.3537
60.145,1.3537
60.146,1.3589
60.165,1.3589
60.166,1.3643
60.186,1.3643
60.188,1.3698
60.205,1.3698
60.207,1.3756
60.226,1.3756
60.226,1.3815
60.245,1.3815
60.246,1.3876
60.265,1.3876
60.266,1.3939
60.286,1.3939
60.287,1.4003
60.306,1.4003
60.307,1.4070
60.325,1.4070
60.327,1.4139
60.346,1.4139
60.347,1.4210
60.389,1.4210
60.400,1.4283
60.400,1.4283
60.400,1.4358
60.405,1.4358
60.406,1.4434
60.425,1.4434
60.428,1.4511
60.446,1.4511
60.447,1.4590
60.466,1.4590
60.467,1.4670
60.485,1.4670
60.487,1.4751
60.506,1.4751
60.506,1.4834
60.525,1.4834
60.526,1.4918
60.545,1.4918
60.546,1.5003
60.566,1.5003
60.566,1.5090
60.585,1.5090
60.586,1.5178
60.605,1.5178
60.607,1.5267
60.626,1.5267
60.626,1.5358
60.645,1.5358
60.646,1.5449
60.665,1.5449
60.666,1.5542
60.685,1.5542
60.686,1.5636
60.706,1.5636
60.707,1.5731
60.726,1.5731
60.727,1.5827
60.745,1.5827
60.747,1.5924
60.765,1.5924
60.768,1.6022
60.785,1.6022
60.786,1.6122
60.806,1.6122
60.807,1.6222
60.826,1.6222
60.827,1.6323
60.846,1.6323
60.846,1.6424
60.865,1.6424
60.866,1.6527
60.885,1.6527
60.886,1.6630
60.906,1.6630
60.906,1.6734
60.925,1.6734
60.926,1.6839
60.947,1.6944
60.947,1.6944
60.965,1.6944
60.967,1.7050
60.985,1.7050
60.986,1.7156
61.006,1.7156
61.007,1.7263
61.026,1.7263
61.026,1.7370
61.045,1.7370
61.046,1.7477
61.065,1.7477
61.066,1.7581
61.085,1.7581
61.086,1.7684
61.105,1.7684
61.107,1.7783
61.126,1.7783
61.126,1.7880
61.144,1.7880
61.145,1.7974
61.165,1.7974
61.167,1.8065
61.186,1.8065
61.203,1.8154
61.211,1.8154
61.211,1.8240
61.226,1.8240
61.227,1.8323
61.246,1.8323
61.247,1.8403
61.266,1.8403
61.267,1.8480
61.286,1.8480
61.287,1.8554
61.306,1.8554
61.308,1.8624
61.326,1.8624
61.326,1.8692
61.346,1.8692
