t,separation_m
38.161,3.5449
38.170,3.5329
38.182,3.5329
38.191,3.5209
38.203,3.5209
38.210,3.5089
38.221,3.5089
38.230,3.4969
38.241,3.4969
38.250,3.4849
38.261,3.4849
38.271,3.4729
38.281,3.4729
38.291,3.4610
38.301,3.4610
38.311,3.4490
38.321,3.4490
38.330,3.4370
38.341,3.4370
38.350,3.4251
38.360,3.4251
38.370,3.4131
38.381,3.4131
38.390,3.4012
38.402,3.4012
38.411,3.3893
38.421,3.3893
38.430,3.3775
38.441,3.3775
38.450,3.3657
38.462,3.3657
38.470,3.3540
38.481,3.3539
38.490,3.3422
38.501,3.3421
38.511,3.3304
38.522,3.3302
38.530,3.3185
38.541,3.3184
38.550,3.3067
38.561,3.3067
38.570,3.2950
38.581,3.2950
38.590,3.2833
38.602,3.2833
38.610,3.2715
38.621,3.2715
38.630,3.2598
38.641,3.2598
38.650,3.2480
38.661,3.2480
38.670,3.2363
38.681,3.2363
38.691,3.2245
38.701,3.2245
38.710,3.2127
38.721,3.2127
38.730,3.2009
38.742,3.2009
38.750,3.1892
38.760,3.1892
38.770,3.1774
38.781,3.1774
38.790,3.1656
38.801,3.1656
38.811,3.1539
38.822,3.1539
38.831,3.1421
38.842,3.1421
38.850,3.1303
38.861,3.1303
38.870,3.1186
38.881,3.1186
38.890,3.1068
38.901,3.1068
38.910,3.0951
38.922,3.0951
38.931,3.0833
38.941,3.0833
38.950,3.0716
38.961,3.0716
38.971,3.0598
38.981,3.0598
38.991,3.0481
39.001,3.0481
39.011,3.0364
39.022,3.0364
39.030,3.0246
39.042,3.0246
39.050,3.0129
39.061,3.0129
39.070,3.0012
39.081,3.0012
39.090,2.9895
39.101,2.9895
39.110,2.9778
39.121,2.9778
39.130,2.9661
39.142,2.9661
39.150,2.9545
39.161,2.9545
39.170,2.9428
39.181,2.9428
39.190,2.9312
39.202,2.9312
39.210,2.9196
39.221,2.9196
39.230,2.9080
39.241,2.9080
39.250,2.8964
39.261,2.8964
39.271,2.8848
39.281,2.8848
39.290,2.8732
39.309,2.8732
39.310,2.8617
39.321,2.8617
39.331,2.8502
39.341,2.8502
39.350,2.8387
39.361,2.8387
39.371,2.8272
39.381,2.8272
39.391,2.8158
39.402,2.8158
39.410,2.8043
39.422,2.8043
39.430,2.7929
39.441,2.7929
39.450,2.7815
39.461,2.7815
39.471,2.7702
39.481,2.7702
39.491,2.7589
39.501,2.7589
39.510,2.7476
39.522,2.7476
39.530,2.7363
39.541,2.7363
39.550,2.7250
39.562,2.7250
39.570,2.7138
39.581,2.7138
39.590,2.7027
39.601,2.7027
39.610,2.6915
39.622,2.6915
39.630,2.6804
39.641,2.6804
39.651,2.6693
39.661,2.6693
39.671,2.6583
39.682,2.6583
39.690,2.6473
39.702,2.6473
39.710,2.6363
39.720,2.6363
39.731,2.6254
39.741,2.6254
39.750,2.6145
39.761,2.6145
39.770,2.6036
39.781,2.6036
39.790,2.5928
39.802,2.5928
39.810,2.5821
39.821,2.5821
39.830,2.5714
39.841,2.5714
39.850,2.5607
39.862,2.5607
39.870,2.5501
39.881,2.5501
39.890,2.5395
39.901,2.5395
39.911,2.5290
39.921,2.5290
39.930,2.5186
39.941,2.5186
39.950,2.5082
39.962,2.5082
39.970,2.4978
39.982,2.4978
39.990,2.4876
40.001,2.4876
40.010,2.4773
40.021,2.4773
40.031,2.4672
40.042,2.4672
40.050,2.4571
40.061,2.4571
40.071,2.4471
40.081,2.4471
40.090,2.4372
40.101,2.4372
40.111,2.4273
40.121,2.4273
40.131,2.4175
40.142,2.4175
40.151,2.4078
40.161,2.4078
40.171,2.3982
40.181,2.3982
40.191,2.3886
40.201,2.3886
40.210,2.3791
40.221,2.3791
40.230,2.3697
40.241,2.3697
40.250,2.3604
40.261,2.3604
40.270,2.3511
40.281,2.3511
40.290,2.3419
40.301,2.3419
40.314,2.3328
40.321,2.3328
40.330,2.3238
40.342,2.3238
40.350,2.3148
40.361,2.3148
40.371,2.3060
40.381,2.3060
40.390,2.2971
40.401,2.2971
40.410,2.2883
40.421,2.2883
40.430,2.2796
40.442,2.2796
40.450,2.2710
40.461,2.2710
40.470,2.2624
40.482,2.2624
40.491,2.2539
40.502,2.2539
40.510,2.2456
40.524,2.2456
40.531,2.2373
40.542,2.2373
40.551,2.2291
40.561,2.2291
40.571,2.2211
40.581,2.2211
40.590,2.2131
40.601,2.2131
40.610,2.2053
40.621,2.2053
40.631,2.1976
40.641,2.1976
40.650,2.1901
40.661,2.1901
40.670,2.1826
40.682,2.1826
40.690,2.1753
40.701,2.1753
40.710,2.1681
40.721,2.1681
40.730,2.1610
40.741,2.1610
40.750,2.1541
40.762,2.1541
40.770,2.1473
40.781,2.1473
40.790,2.1405
40.801,2.1405
40.811,2.1339
40.822,2.1339
40.830,2.1274
40.841,2.1274
40.850,2.1211
40.862,2.1211
40.870,2.1148
40.881,2.1148
40.890,2.1086
40.901,2.1086
40.910,2.1026
40.921,2.1026
40.930,2.0966
40.942,2.0966
40.950,2.0908
40.961,2.0908
40.970,2.0851
40.981,2.0851
40.990,2.0795
41.003,2.0795
41.010,2.0740
41.022,2.0740
41.031,2.0686
41.041,2.0686
41.050,2.0634
41.061,2.0634
41.070,2.0582
41.081,2.0582
41.090,2.0532
41.102,2.0532
41.110,2.0483
41.122,2.0483
41.131,2.0435
41.141,2.0435
41.150,2.0387
41.162,2.0387
41.170,2.0342
41.181,2.0342
41.190,2.0297
41.201,2.0297
41.210,2.0253
41.221,2.0253
41.230,2.0211
41.242,2.0211
41.250,2.0169
41.261,2.0169
41.270,2.0129
41.281,2.0129
41.291,2.0090
41.302,2.0090
41.311,2.0052
41.321,2.0052
41.330,2.0015
41.341,2.0015
41.350,1.9979
41.361,1.9979
41.371,1.9945
41.381,1.9945
41.390,1.9911
41.401,1.9911
41.410,1.9878
41.422,1.9878
41.430,1.9847
41.442,1.9847
41.450,1.9816
41.462,1.9816
41.471,1.9786
41.481,1.9786
41.490,1.9758
41.501,1.9758
41.510,1.9730
41.521,1.9730
41.530,1.9703
41.541,1.9703
41.550,1.9678
41.562,1.9678
41.570,1.9653
41.581,1.9653
41.590,1.9629
41.601,1.9629
41.611,1.9606
41.621,1.9606
41.630,1.9585
41.641,1.9585
41.651,1.9564
41.662,1.9564
41.670,1.9544
41.682,1.9544
41.690,1.9525
41.702,1.9525
41.710,1.9507
41.721,1.9507
41.730,1.9490
41.741,1.9490
41.750,1.9474
41.761,1.9474
41.770,1.9459
41.781,1.9459
41.790,1.9445
41.801,1.9445
41.810,1.9432
41.821,1.9432
41.830,1.9420
41.841,1.9420
41.851,1.9409
41.861,1.9409
41.870,1.9399
41.881,1.9399
41.890,1.9390
41.901,1.9390
41.912,1.9382
41.921,1.9382
41.930,1.9374
41.942,1.9374
41.951,1.9368
41.962,1.9368
41.971,1.9362
41.981,1.9362
41.990,1.9357
42.002,1.9357
42.010,1.9353
42.022,1.9353
42.030,1.9351
42.041,1.9351
42.050,1.9349
42.061,1.9349
42.070,1.9347
42.081,1.9347
42.090,1.9347
42.102,1.9347
42.110,1.9348
42.122,1.9348
42.130,1.9349
42.141,1.9349
42.151,1.9352
42.161,1.9352
42.170,1.9355
42.181,1.9355
42.190,1.9359
42.201,1.9359
42.210,1.9364
42.222,1.9364
42.230,1.9370
42.241,1.9370
42.250,1.9377
42.262,1.9377
42.270,1.9385
42.281,1.9385
42.290,1.9393
42.302,1.9393
42.311,1.9402
42.322,1.9402
42.331,1.9413
42.341,1.9413
42.350,1.9424
42.363,1.9424
42.370,1.9435
42.381,1.9435
42.390,1.9448
42.401,1.9448
42.410,1.9462
42.421,1.9462
42.430,1.9476
42.441,1.9476
42.450,1.9491
42.460,1.9491
42.470,1.9507
42.481,1.9507
42.490,1.9524
42.502,1.9524
42.511,1.9542
42.521,1.9542
42.530,1.9560
42.541,1.9560
42.550,1.9579
42.561,1.9579
42.570,1.9599
42.581,1.9599
42.590,1.9620
42.602,1.9620
42.611,1.9642
42.621,1.9642
42.630,1.9664
42.641,1.9664
42.650,1.9688
42.661,1.9688
42.671,1.9712
42.681,1.9712
42.691,1.9737
42.702,1.9737
42.710,1.9762
42.721,1.9762
42.730,1.9789
42.741,1.9789
42.750,1.9816
42.762,1.9816
42.770,1.9844
42.781,1.9844
42.790,1.9873
42.801,1.9873
42.813,1.9902
42.821,1.9902
42.830,1.9932
42.841,1.9932
42.850,1.9963
42.863,1.9963
42.870,1.9995
42.882,1.9995
42.890,2.0027
42.901,2.0027
42.910,2.0060
42.922,2.0060
42.930,2.0094
42.941,2.0094
42.950,2.0128
42.961,2.0128
42.970,2.0163
42.981,2.0163
42.990,2.0199
43.001,2.0199
43.010,2.0235
43.021,2.0235
43.031,2.0272
43.041,2.0272
43.051,2.0310
43.062,2.0310
43.070,2.0349
43.081,2.0349
43.091,2.0388
43.101,2.0388
43.111,2.0428
43.121,2.0428
43.130,2.0468
43.141,2.0468
43.151,2.0509
43.162,2.0509
43.170,2.0551
43.181,2.0551
43.190,2.0593
43.202,2.0593
43.211,2.0636
43.221,2.0636
43.230,2.0680
43.241,2.0680
43.250,2.0724
43.261,2.0724
43.270,2.0769
43.281,2.0769
43.291,2.0814
43.302,2.0814
43.312,2.0860
43.322,2.0860
43.330,2.0907
43.341,2.0907
43.351,2.0954
43.361,2.0954
43.370,2.1002
43.381,2.1002
43.390,2.1051
43.402,2.1051
43.410,2.1100
43.422,2.1100
43.430,2.1149
43.441,2.1149
43.450,2.1199
43.461,2.1199
43.470,2.1250
43.481,2.1250
43.490,2.1302
43.501,2.1302
43.510,2.1354
43.522,2.1354
43.530,2.1406
43.542,2.1406
43.550,2.1459
43.561,2.1459
43.571,2.1513
43.582,2.1513
43.590,2.1567
43.602,2.1567
43.610,2.1622
43.621,2.1622
43.630,2.1677
43.641,2.1677
43.650,2.1733
43.661,2.1733
43.671,2.1789
43.682,2.1789
43.691,2.1846
43.702,2.1846
43.711,2.1903
43.721,2.1903
43.730,2.1961
43.742,2.1961
43.751,2.2019
43.762,2.2019
43.770,2.2078
43.781,2.2078
43.790,2.2137
43.803,2.2137
43.810,2.2197
43.822,2.2197
43.830,2.2257
43.841,2.2257
43.850,2.2318
43.861,2.2318
43.871,2.2379
43.881,2.2379
43.890,2.2440
43.901,2.2440
43.911,2.2502
43.921,2.2502
43.930,2.2564
43.942,2.2564
43.950,2.2627
43.961,2.2627
43.971,2.2690
43.982,2.2690
43.990,2.2754
44.000,2.2754
44.011,2.2817
44.021,2.2817
44.030,2.2882
44.041,2.2882
44.050,2.2946
44.062,2.2946
44.071,2.3011
44.081,2.3011
44.090,2.3077
44.102,2.3077
44.110,2.3143
44.121,2.3143
44.130,2.3209
44.142,2.3209
44.150,2.3276
44.162,2.3276
44.170,2.3343
44.181,2.3343
44.190,2.3410
44.201,2.3410
44.211,2.3478
44.221,2.3478
44.231,2.3546
44.242,2.3546
44.250,2.3614
44.262,2.3614
44.271,2.3683
44.281,2.3683
44.290,2.3752
44.301,2.3752
44.311,2.3822
44.322,2.3822
44.331,2.3892
44.342,2.3892
44.351,2.3963
44.360,2.3963
44.370,2.4033
44.381,2.4033
44.390,2.4105
44.401,2.4105
44.410,2.4176
44.422,2.4176
44.430,2.4248
44.441,2.4248
44.450,2.4321
44.461,2.4321
44.470,2.4393
44.481,2.4393
44.490,2.4466
44.501,2.4466
44.510,2.4540
44.522,2.4540
44.530,2.4614
44.541,2.4614
44.550,2.4688
44.561,2.4688
44.570,2.4763
44.581,2.4763
44.590,2.4838
44.601,2.4838
44.610,2.4913
44.621,2.4913
44.631,2.4989
44.641,2.4989
44.650,2.5065
44.661,2.5065
44.671,2.5141
44.681,2.5141
44.690,2.5218
44.702,2.5218
44.710,2.5295
44.721,2.5295
44.730,2.5372
44.741,2.5372
44.750,2.5450
44.761,2.5450
44.770,2.5528
44.782,2.5528
44.790,2.5606
44.801,2.5606
44.810,2.5682
44.821,2.5682
44.830,2.5757
44.841,2.5757
44.850,2.5830
44.861,2.5830
44.871,2.5902
44.881,2.5902
44.890,2.5973
44.902,2.5973
44.910,2.6042
44.921,2.6042
44.930,2.6110
44.941,2.6110
