t,separation_m
20.493,8.6129
20.499,8.6242
20.499,8.6242
20.504,8.6354
20.509,8.6354
20.512,8.6467
20.515,8.6467
20.523,8.6579
20.526,8.6579
20.535,8.6692
20.553,8.6692
20.559,8.6805
20.562,8.6805
20.562,8.6917
20.570,8.6917
20.580,8.7030
20.587,8.7030
20.595,8.7143
20.609,8.7143
20.614,8.7256
20.635,8.7256
20.641,8.7368
20.658,8.7368
20.662,8.7481
20.690,8.7481
20.701,8.7594
20.721,8.7594
20.733,8.7707
20.748,8.7707
20.767,8.7820
20.790,8.7820
20.800,8.7933
20.817,8.7933
20.833,8.8046
20.848,8.8046
20.853,8.8159
20.892,8.8159
21.048,8.8271
21.062,8.8271
21.063,8.8384
21.075,8.8384
21.088,8.8497
21.100,8.8497
21.108,8.8610
21.119,8.8610
21.125,8.8723
21.128,8.8723
21.147,8.8837
21.161,8.8837
21.169,8.8950
21.179,8.8950
21.189,8.9063
21.201,8.9063
21.208,8.9176
21.219,8.9176
21.228,8.9289
21.240,8.9289
21.246,8.9402
21.259,8.9402
21.267,8.9515
21.280,8.9515
21.287,8.9628
21.293,8.9628
21.307,8.9742
21.320,8.9742
21.327,8.9855
21.331,8.9855
21.335,8.9968
21.339,8.9968
21.340,9.0081
21.353,9.0081
21.369,9.0195
21.390,9.0195
21.402,9.0308
21.402,9.0308
21.410,9.0421
21.412,9.0421
21.417,9.0534
21.426,9.0534
21.435,9.0648
21.442,9.0648
21.446,9.0761
21.500,9.0761
21.505,9.0875
21.508,9.0875
21.541,9.0988
21.541,9.0988
21.571,9.1101
21.571,9.1101
21.584,9.1215
21.584,9.1215
21.598,9.1328
21.605,9.1328
21.608,9.1442
21.620,9.1442
21.629,9.1555
21.638,9.1555
21.645,9.1669
21.660,9.1669
21.669,9.1782
21.671,9.1782
21.680,9.1896
21.683,9.1896
21.686,9.2009
21.719,9.2009
21.726,9.2123
21.738,9.2123
21.745,9.2236
21.759,9.2236
21.766,9.2350
21.778,9.2350
21.786,9.2463
21.802,9.2463
21.808,9.2577
21.826,9.2577
21.828,9.2691
21.835,9.2691
21.842,9.2804
21.847,9.2804
21.849,9.2918
21.852,9.2918
21.858,9.3032
21.858,9.3032
21.859,9.3145
21.862,9.3145
21.862,9.3259
21.867,9.3259
21.870,9.3373
21.884,9.3373
21.891,9.3487
21.900,9.3487
21.900,9.3600
21.919,9.3600
21.922,9.3714
21.926,9.3714
21.930,9.3828
21.938,9.3828
21.941,9.3942
21.946,9.3942
21.957,9.4056
21.960,9.4056
21.967,9.4169
21.972,9.4169
21.984,9.4283
21.990,9.4283
21.997,9.4397
22.012,9.4397
22.016,9.4511
22.037,9.4511
22.047,9.4625
22.069,9.4625
22.076,9.4739
22.119,9.4739
22.132,9.4853
22.168,9.4853
22.184,9.4967
22.204,9.4967
22.211,9.5081
22.214,9.5081
22.216,9.5195
22.219,9.5309
22.219,9.5309
22.223,9.5309
22.230,9.5423
22.282,9.5423
22.304,9.5537
22.341,9.5537
22.347,9.5651
22.361,9.5651
22.366,9.5765
22.382,9.5765
22.386,9.5879
22.402,9.5879
22.409,9.5993
22.420,9.5993
22.426,9.6107
22.440,9.6107
22.447,9.6221
22.459,9.6221
22.467,9.6335
22.480,9.6335
22.487,9.6449
22.496,9.6449
22.497,9.6564
22.507,9.6564
22.517,9.6678
22.524,9.6678
22.527,9.6792
22.532,9.6792
22.534,9.6906
22.538,9.6906
22.538,9.7020
22.543,9.7020
22.547,9.7134
22.552,9.7134
22.552,9.7249
22.556,9.7249
22.558,9.7363
22.560,9.7477
22.560,9.7477
22.567,9.7477
22.573,9.7591
22.574,9.7591
22.590,9.7706
22.594,9.7706
22.596,9.7820
22.608,9.7820
22.611,9.7934
22.617,9.7934
22.621,9.8049
22.635,9.8049
22.643,9.8163
22.677,9.8163
22.695,9.8277
22.734,9.8277
22.750,9.8392
22.774,9.8392
22.779,9.8506
22.793,9.8506
22.798,9.8620
22.846,9.8620
22.885,9.8735
22.899,9.8735
22.906,9.8849
22.917,9.8849
22.925,9.8964
22.933,9.8964
22.933,9.9078
22.953,9.9078
22.958,9.9192
22.963,9.9192
22.966,9.9307
23.008,9.9307
23.011,9.9421
23.019,9.9421
23.026,9.9536
23.041,9.9536
23.045,9.9650
23.058,9.9650
23.066,9.9765
23.079,9.9765
23.083,9.9879
23.091,9.9879
23.098,9.9994
23.122,9.9994
23.126,10.0108
23.139,10.0108
23.145,10.0223
23.160,10.0223
23.172,10.0338
23.179,10.0338
23.187,10.0452
23.200,10.0452
23.207,10.0567
23.220,10.0567
23.227,10.0681
23.239,10.0681
23.242,10.0796
23.261,10.0796
23.266,10.0911
23.279,10.0911
23.286,10.1025
23.301,10.1025
23.307,10.1140
23.318,10.1140
23.323,10.1255
23.329,10.1255
23.346,10.1369
23.360,10.1369
23.366,10.1484
23.380,10.1484
23.387,10.1599
23.401,10.1599
23.407,10.1713
23.419,10.1713
23.423,10.1828
23.442,10.1828
23.447,10.1943
23.458,10.1943
23.466,10.2058
23.479,10.2058
23.487,10.2172
23.498,10.2172
23.507,10.2287
23.512,10.2287
23.518,10.2402
23.538,10.2402
23.546,10.2517
23.561,10.2517
23.567,10.2631
23.580,10.2631
23.586,10.2746
23.601,10.2746
23.608,10.2861
23.617,10.2861
23.620,10.2976
23.620,10.3091
23.625,10.3091
23.629,10.3206
23.629,10.3206
23.644,10.3321
23.644,10.3321
23.646,10.3321
23.646,10.3435
23.653,10.3435
23.653,10.3550
23.656,10.3550
23.658,10.3665
23.663,10.3665
23.669,10.3780
23.683,10.3780
23.689,10.3895
23.692,10.3895
23.696,10.4010
23.697,10.4010
23.697,10.4125
23.697,10.4240
23.701,10.4240
23.704,10.4240
23.706,10.4355
23.716,10.4355
23.729,10.4469
23.746,10.4469
23.760,10.4584
23.778,10.4584
23.791,10.4696
23.835,10.4696
23.948,10.4809
23.957,10.4809
23.961,10.4918
23.964,10.4918
23.986,10.5026
24.000,10.5026
24.008,10.5134
24.021,10.5134
24.026,10.5239
24.040,10.5239
24.047,10.5342
24.049,10.5342
24.052,10.5444
24.052,10.5444
24.056,10.5545
24.058,10.5545
24.058,10.5647
24.059,10.5747
24.062,10.5845
24.063,10.5845
24.063,10.5939
24.066,10.6033
24.066,10.6033
24.069,10.6126
24.069,10.6126
24.072,10.6220
24.072,10.6220
24.074,10.6220
24.074,10.6313
24.077,10.6313
24.079,10.6313
24.079,10.6407
24.082,10.6407
24.082,10.6501
24.085,10.6501
24.090,10.6594
24.090,10.6594
24.094,10.6594
24.094,10.6688
24.098,10.6781
24.098,10.6781
24.268,10.6781
24.268,10.6875
24.386,10.6969
24.386,10.6969
24.390,10.6969
24.396,10.7062
24.420,10.7062
24.425,10.7154
24.442,10.7154
24.450,10.7243
24.470,10.7243
24.470,10.7329
24.479,10.7329
24.488,10.7412
24.499,10.7412
24.504,10.7492
24.513,10.7492
24.514,10.7568
24.527,10.7568
24.529,10.7642
24.559,10.7642
24.567,10.7713
24.578,10.7713
24.586,10.7781
24.591,10.7781
24.595,10.7846
24.621,10.7846
24.627,10.7908
24.638,10.7908
24.644,10.7967
24.657,10.7967
24.662,10.8023
24.672,10.8023
24.677,10.8075
24.689,10.8075
24.693,10.8125
24.705,10.8125
24.708,10.8173
24.735,10.8173
24.745,10.8218
24.755,10.8218
24.759,10.8261
24.778,10.8261
24.787,10.8300
24.791,10.8300
24.806,10.8336
24.819,10.8336
24.824,10.8370
24.838,10.8370
24.847,10.8400
24.860,10.8400
24.867,10.8429
24.877,10.8429
24.878,10.8456
24.879,10.8456
24.886,10.8484
24.888,10.8484
24.901,10.8511
24.935,10.8511
24.953,10.8538
24.961,10.8538
24.963,10.8561
24.981,10.8561
24.987,10.8582
24.999,10.8582
25.006,10.8600
25.018,10.8600
25.027,10.8616
25.039,10.8616
25.045,10.8634
25.058,10.8634
25.060,10.8652
25.063,10.8652
25.064,10.8668
25.070,10.8668
25.107,10.8680
25.120,10.8680
25.125,10.8690
25.139,10.8690
25.147,10.8698
25.160,10.8698
25.167,10.8705
25.180,10.8705
25.187,10.8710
25.200,10.8710
25.207,10.8715
25.219,10.8715
25.226,10.8719
25.240,10.8719
25.247,10.8722
25.259,10.8722
25.266,10.8724
25.279,10.8724
25.286,10.8725
25.300,10.8725
25.307,10.8726
25.320,10.8726
25.327,10.8727
25.338,10.8727
25.346,10.8728
25.360,10.8728
25.367,10.8728
25.382,10.8728
25.387,10.8728
25.399,10.8728
25.409,10.8728
25.420,10.8728
25.426,10.8728
25.440,10.8728
25.446,10.8728
25.459,10.8728
25.467,10.8728
25.480,10.8728
25.484,10.8728
25.485,10.8728
25.494,10.8728
25.499,10.8728
25.500,10.8728
25.511,10.8728
25.511,10.8728
25.516,10.8728
25.519,10.8728
25.521,10.8728
25.524,10.8728
25.533,10.8728
25.538,10.8728
25.549,10.8728
25.554,10.8728
25.565,10.8728
25.573,10.8728
25.575,10.8728
25.579,10.8728
25.591,10.8728
25.592,10.8728
25.599,10.8728
25.602,10.8728
25.606,10.8728
25.609,10.8728
25.611,10.8728
25.612,10.8728
25.614,10.8728
25.614,10.8728
25.619,10.8728
25.619,10.8728
25.631,10.8728
25.632,10.8728
25.636,10.8728
25.636,10.8728
25.637,10.8728
25.638,10.8728
25.639,10.8728
25.642,10.8728
25.642,10.8728
25.646,10.8728
25.648,10.8728
25.648,10.8728
25.651,10.8728
25.654,10.8728
25.658,10.8728
25.660,10.8728
25.663,10.8728
25.665,10.8728
25.669,10.8728
25.676,10.8728
25.681,10.8728
25.688,10.8728
25.695,10.8728
25.696,10.8728
25.703,10.8728
25.707,10.8728
25.711,10.8728
25.714,10.8728
25.724,10.8728
25.729,10.8728
25.729,10.8728
25.735,10.8728
25.749,10.8728
25.759,10.8728
25.789,10.8728
25.797,10.8728
25.827,10.8728
25.838,10.8728
25.848,10.8728
25.851,10.8728
25.859,10.8728
25.865,10.8728
25.876,10.8728
25.878,10.8728
25.900,10.8728
25.919,10.8728
25.926,10.8728
25.930,10.8728
25.939,10.8728
25.942,10.8728
25.949,10.8728
25.951,10.8728
25.963,10.8728
25.971,10.8728
25.983,10.8728
26.348,10.8728
26.358,10.8728
26.366,10.8728
26.379,10.8728
26.386,10.8728
26.398,10.8728
26.398,10.8728
26.403,10.8728
26.411,10.8728
26.415,10.8728
26.416,10.8728
26.419,10.8728
26.423,10.8728
26.446,10.8728
26.446,10.8728
26.478,10.8728
26.483,10.8728
26.497,10.8728
26.507,10.8728
26.525,10.8728
26.549,10.8728
26.559,10.8728
26.565,10.8728
26.579,10.8728
26.586,10.8728
26.599,10.8728
26.606,10.8728
26.619,10.8728
26.628,10.8728
26.640,10.8728
26.648,10.8728
26.659,10.8728
26.666,10.8728
26.679,10.8728
26.687,10.8728
26.698,10.8728
26.703,10.8728
26.721,10.8728
26.726,10.8728
26.740,10.8728
26.743,10.8728
26.760,10.8728
26.772,10.8728
26.778,10.8728
26.786,10.8728
26.800,10.8728
26.806,10.8728
26.822,10.8728
26.827,10.8728
26.840,10.8728
26.844,10.8728
26.859,10.8728
26.866,10.8728
26.880,10.8728
26.886,10.8728
26.900,10.8728
26.908,10.8728
26.920,10.8728
26.932,10.8728
26.940,10.8728
26.947,10.8728
26.961,10.8728
26.966,10.8728
26.979,10.8728
26.986,10.8728
27.000,10.8728
27.006,10.8728
27.020,10.8728
27.020,10.8728
27.040,10.8728
27.047,10.8728
27.058,10.8728
27.067,10.8728
27.078,10.8728
27.082,10.8728
27.099,10.8728
27.102,10.8728
27.108,10.8728
27.112,10.8728
27.140,10.8728
27.146,10.8728
27.160,10.8728
27.167,10.8728
27.180,10.8728
27.185,10.8728
27.198,10.8728
27.204,10.8728
27.218,10.8727
27.220,10.8727
27.235,10.8727
27.248,10.8727
27.256,10.8727
27.264,10.8727
27.274,10.8727
27.287,10.8727
27.299,10.8727
27.303,10.8727
27.320,10.8727
27.330,10.8727
27.339,10.8727
27.351,10.8727
27.360,10.8727
27.370,10.8727
27.379,10.8727
27.389,10.8727
27.400,10.8727
27.406,10.8727
27.412,10.8727
27.425,10.8727
27.437,10.8727
27.447,10.8727
27.457,10.8727
27.467,10.8727
27.474,10.8727
27.476,10.8727
27.483,10.8727
27.487,10.8727
27.519,10.8727
27.527,10.8727
27.540,10.8727
27.547,10.8727
27.560,10.8727
27.567,10.8727
27.581,10.8727
27.587,10.8727
27.597,10.8727
27.605,10.8727
27.618,10.8727
27.626,10.8727
27.640,10.8727
27.643,10.8727
27.657,10.8727
27.669,10.8727
27.680,10.8727
27.685,10.8727
27.687,10.8727
27.689,10.8727
27.695,10.8727
27.699,10.8727
